Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-January-2020,1760.00,1763.40,1753.05,1757.50,1757.985352205398288347,6076,476,10681519.00,2017,33.20,10.35,-2.50
10-January-2020,1761.00,1769.05,1750.00,1755.85,1759.467723906664803688,14314,682,25185021.00,6620,46.25,19.05,-5.15
9-January-2020,1739.00,1771.15,1734.00,1761.40,1755.201916376306620209,11480,1012,20149718.00,3535,30.79,37.15,22.40
8-January-2020,1699.95,1734.90,1689.00,1731.30,1719.046325254104769351,10232,939,17589282.00,2295,22.43,45.90,31.35
7-January-2020,1719.00,1737.90,1707.25,1716.70,1723.714634891536816376,9819,1090,16925154.00,3011,30.66,30.65,-2.30
6-January-2020,1718.25,1733.15,1687.35,1703.45,1708.802393461762988908,17130,1083,29271785.00,2827,16.50,45.80,-14.80
3-January-2020,1750.05,1756.70,1730.30,1740.80,1737.876389752088944133,43443,860,75498564.00,5753,13.24,26.40,-9.25
2-January-2020,1745.25,1758.05,1732.40,1751.00,1746.838395200599925009,13335,880,23294090.00,3893,29.19,25.65,5.75
1-January-2020,1760.00,1763.25,1742.65,1745.60,1754.048205677557579003,9335,488,16374040.00,1700,18.21,20.60,-14.40
31-December-2019,1761.90,1771.80,1745.50,1750.70,1761.173027792831152744,25834,1266,45498144.00,6352,24.59,26.30,-11.20
30-December-2019,1789.00,1789.00,1713.60,1761.60,1754.342248178369674972,36643,1805,64284363.00,7256,19.80,75.40,-27.40
27-December-2019,1716.95,1724.35,1698.30,1712.65,1712.570952698201199200,13509,712,23135121.00,2742,20.30,26.05,-4.30
26-December-2019,1714.45,1721.15,1700.00,1716.85,1714.996262358331323848,8294,440,14224179.00,1882,22.69,21.15,2.40
24-December-2019,1715.00,1725.55,1704.65,1710.35,1715.028357024316328739,27718,1144,47537156.00,2885,10.41,20.90,-4.65
23-December-2019,1698.85,1724.30,1695.05,1707.70,1711.096133280801485900,17767,1030,30401045.00,2835,15.96,29.25,8.85
20-December-2019,1671.40,1698.10,1671.40,1692.70,1685.120882417964185326,63326,1483,106711965.00,7299,11.53,26.70,21.30
19-December-2019,1665.00,1680.45,1662.35,1667.40,1671.936391781593019983,10659,687,17821170.00,2327,21.83,18.10,2.40
18-December-2019,1685.00,1686.25,1655.00,1662.40,1665.830521729415707742,8951,611,14910849.00,2061,23.03,31.25,-22.60
17-December-2019,1699.25,1699.30,1676.40,1683.10,1683.324381670881735179,46658,1314,78540549.00,3183,6.82,22.90,-16.15
16-December-2019,1726.00,1732.05,1690.00,1699.00,1710.874376587936388444,10627,605,18181462.00,2436,22.92,42.05,-27.00
13-December-2019,1705.00,1737.30,1705.00,1722.95,1726.612667518065277485,61859,1127,106806533.00,4951,8.00,32.30,17.95
12-December-2019,1721.50,1721.50,1702.30,1710.90,1711.041120014088227524,11357,731,19432294.00,3149,27.73,19.20,-10.60
11-December-2019,1690.00,1729.50,1690.00,1713.85,1718.295096838572141334,66141,1395,113649756.00,4138,6.26,39.50,23.85
10-December-2019,1690.00,1710.65,1678.15,1699.35,1703.370241359717384322,40479,698,68950724.00,2508,6.20,32.50,9.35
9-December-2019,1700.00,1712.55,1681.60,1688.80,1695.339086578873634071,17845,815,30253326.00,3772,21.14,30.95,-11.20
6-December-2019,1705.00,1723.00,1691.45,1703.50,1711.009061780314408731,19974,909,34175695.00,4689,23.48,31.55,-1.50
5-December-2019,1679.40,1718.95,1676.20,1706.85,1701.571155195509344900,31354,1486,53351062.00,3413,10.89,42.75,27.45
4-December-2019,1684.00,1695.90,1666.60,1676.35,1679.704168818365334960,42602,1780,71558757.00,6969,16.36,29.30,-7.65
3-December-2019,1626.80,1685.40,1626.00,1678.55,1668.203913111493507944,89494,2882,149294241.00,10328,11.54,59.40,51.75
2-December-2019,1624.60,1636.75,1616.70,1626.80,1626.910840148698884758,33625,748,54704877.00,1794,5.34,20.05,2.20
29-November-2019,1636.00,1643.90,1623.10,1629.50,1631.795279485548724471,14151,897,23091535.00,2815,19.89,20.80,-6.50
28-November-2019,1620.00,1638.20,1613.10,1634.35,1627.278818542321892520,14626,1109,23800580.00,4667,31.91,25.10,14.35
27-November-2019,1610.10,1631.00,1607.00,1620.30,1615.747218397648197075,26873,1818,43419975.00,5590,20.80,24.00,10.20
26-November-2019,1640.05,1650.00,1618.85,1624.30,1635.296169307164814376,8458,612,13831335.00,1803,21.32,31.15,-15.75
25-November-2019,1646.00,1651.75,1627.60,1640.35,1638.874196376388077147,13688,1021,22432910.00,3446,25.18,24.15,-5.65
22-November-2019,1639.00,1649.00,1616.50,1642.30,1631.545283096224017055,24391,1381,39795021.00,3882,15.92,32.50,3.30
21-November-2019,1686.00,1690.60,1633.60,1638.30,1650.839790134445121094,21347,1697,35240477.00,5166,24.20,57.00,-47.70
20-November-2019,1689.90,1701.10,1678.10,1683.10,1684.073795578069758851,37902,839,63829765.00,2267,5.98,23.00,-6.80
19-November-2019,1701.00,1707.00,1681.00,1686.45,1688.188019342741537550,50665,1752,85532046.00,7519,14.84,26.00,-14.55
18-November-2019,1730.60,1738.10,1699.05,1702.20,1716.298966026587887740,16925,845,29048360.00,3835,22.66,39.05,-28.40
15-November-2019,1710.10,1743.05,1709.70,1730.60,1728.838944005380864301,29735,1214,51407026.00,6158,20.71,33.35,20.50
14-November-2019,1683.85,1775.65,1683.85,1710.10,1724.099810156081257744,87967,4505,151663888.00,10924,12.42,91.80,26.25
13-November-2019,1710.00,1710.00,1677.50,1683.85,1687.943915343915343915,24570,1402,41472782.00,6963,28.34,32.50,-26.15
11-November-2019,1699.00,1722.00,1684.25,1704.05,1706.886613494287561974,18556,840,31672988.00,4098,22.08,37.75,5.05
8-November-2019,1729.00,1740.95,1689.05,1698.10,1717.136502997300141856,21853,1042,37524584.00,5165,23.64,51.90,-30.90
7-November-2019,1701.35,1729.60,1696.00,1725.80,1714.449065937642387554,15363,861,26339081.00,3426,22.30,33.60,24.45
6-November-2019,1705.00,1727.00,1688.55,1710.10,1707.853788468630906036,24403,1272,41676756.00,5054,20.71,38.45,5.10
5-November-2019,1739.00,1741.30,1698.30,1704.45,1717.360454072633530821,22111,1086,37972557.00,4292,19.41,43.00,-34.55
