Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-December-2019,682.50,683.60,675.40,680.45,679.674927582877373672,12428,843,8447000.00,3376,27.16,8.20,-2.05
17-December-2019,675.00,686.85,669.00,677.75,681.658202802967848309,18195,960,12402771.00,5924,32.56,17.85,2.75
16-December-2019,675.60,681.60,670.00,674.65,675.609228140131016804,10533,523,7116192.00,4188,39.76,11.60,-0.95
13-December-2019,677.00,677.20,668.30,674.25,673.071124361158432708,11740,457,7901855.00,4559,38.83,8.90,-2.75
12-December-2019,671.00,677.05,659.35,666.35,668.151812387970523800,20084,672,13419161.00,4995,24.87,17.70,-4.65
11-December-2019,652.40,675.00,652.40,670.85,668.536035864898750047,52642,1648,35193074.00,8588,16.31,22.60,18.45
10-December-2019,669.95,669.95,645.50,646.45,652.393564282065919538,33283,1336,21713615.00,13873,41.68,24.45,-23.50
9-December-2019,669.20,669.20,656.00,658.10,659.453223485036478237,20149,741,13287323.00,7485,37.15,13.20,-11.10
6-December-2019,673.40,683.95,662.95,664.60,672.670804911323328785,29320,956,19722708.00,5596,19.09,21.00,-8.80
5-December-2019,696.00,696.00,669.05,672.55,680.559927343040459379,34133,1517,23229552.00,10948,32.07,26.95,-23.45
4-December-2019,712.00,715.00,688.70,696.30,699.188174031812878809,35143,1548,24571570.00,9297,26.45,26.30,-15.70
3-December-2019,731.35,733.80,713.30,714.95,717.983251466775822076,29316,1443,21048397.00,10317,35.19,20.50,-16.40
2-December-2019,733.50,733.50,710.50,728.65,725.053312945973496432,19620,848,14225546.00,4721,24.06,23.00,-4.85
29-November-2019,722.05,726.75,714.00,724.90,720.828553259141494435,15725,765,11335029.00,6116,38.89,12.75,2.85
28-November-2019,718.20,724.50,713.85,722.05,718.968496591316828130,13935,735,10018826.00,5972,42.86,10.65,3.85
27-November-2019,705.00,724.00,705.00,720.65,716.292153783516547432,17193,1341,12315211.00,6075,35.33,19.00,15.65
26-November-2019,719.00,726.60,699.65,702.80,711.201891845689213060,17549,976,12480882.00,5769,32.87,26.95,-16.20
25-November-2019,726.00,726.00,703.30,715.15,710.089042730962043447,16756,795,11898252.00,4593,27.41,22.70,-10.85
22-November-2019,725.50,727.00,709.35,712.00,713.701621034669975955,12893,681,9201755.00,3184,24.70,17.65,-13.50
21-November-2019,715.00,729.30,707.00,725.50,721.553899563057401089,33414,1358,24110002.00,7493,22.42,22.30,10.50
20-November-2019,700.00,716.20,693.00,712.40,707.488892415106315455,25208,843,17834380.00,6826,27.08,23.20,12.40
19-November-2019,719.35,719.35,700.15,702.95,708.209773152288803967,12299,811,8710272.00,5854,47.60,19.20,-16.40
18-November-2019,711.20,719.80,705.60,714.90,713.016671376094942074,17695,762,12616830.00,5248,29.66,14.20,3.70
15-November-2019,712.00,717.50,709.30,710.80,710.481992590800880956,78551,863,55809071.00,4161,5.30,8.20,-1.20
14-November-2019,726.00,726.00,712.15,714.90,715.421464954047170855,72248,1798,51687770.00,53255,73.71,13.85,-11.10
