Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-October-2019,439.00,439.00,432.00,433.85,434.886942592879656900,38706,692,16832734.00,11117,28.72,7.00,-5.15
1-October-2019,445.00,451.35,438.75,439.65,445.665107266435986159,36125,736,16099652.00,10889,30.14,12.60,-5.35
30-September-2019,447.00,448.90,442.00,447.15,446.324119470273316427,35490,582,15840043.00,12243,34.50,6.90,0.15
27-September-2019,447.25,448.70,442.25,447.15,445.524099970246950312,40332,736,17968878.00,5552,13.77,6.45,-0.10
26-September-2019,445.55,449.55,443.25,447.10,446.953317916356367342,51026,779,22806240.00,16191,31.73,6.30,1.55
25-September-2019,451.50,452.50,442.00,445.75,447.788467863386937630,57769,1460,25868292.00,17916,31.01,10.50,-5.75
24-September-2019,441.00,453.50,436.20,451.70,445.842401213867673122,78427,1472,34966082.00,21457,27.36,17.30,10.70
23-September-2019,446.00,451.40,433.20,440.75,437.818477006860105940,322444,3135,141171941.00,185060,57.39,18.20,-5.25
20-September-2019,458.00,469.00,441.35,446.05,454.540585618977020014,205048,4074,93202638.00,47223,23.03,27.65,-11.95
19-September-2019,462.80,462.80,456.45,458.90,458.965223022747510726,61765,1372,28347987.00,22533,36.48,6.35,-3.90
18-September-2019,454.90,462.15,452.40,460.40,457.554998960715028060,48110,1043,22012971.00,16532,34.36,9.75,5.50
17-September-2019,453.25,456.85,450.60,451.85,452.745479025930310838,43077,943,19502917.00,20387,47.33,6.25,-1.40
16-September-2019,450.00,457.15,448.85,454.40,454.850055529354490270,65731,1064,29897749.00,15258,23.21,8.30,4.40
13-September-2019,453.30,454.35,446.60,452.05,451.234269772464789788,66671,1294,30084240.00,13346,20.02,7.75,-1.25
12-September-2019,449.70,451.55,446.65,450.10,450.014482145657970408,38254,941,17214854.00,10464,27.35,4.90,0.40
11-September-2019,444.30,450.00,442.00,449.00,447.158888230679325637,62459,1197,27929097.00,18064,28.92,8.00,4.70
9-September-2019,441.80,446.90,438.10,444.15,443.202157786577113929,79804,1284,35369305.00,30956,38.79,8.80,2.35
6-September-2019,441.20,442.20,437.35,441.10,439.626936945716791735,20522,379,9022024.00,5527,26.93,4.85,-0.10
5-September-2019,443.00,445.35,437.45,439.05,441.239340580000802214,24931,490,11000538.00,5127,20.56,7.90,-3.95
4-September-2019,444.00,446.60,434.15,442.15,440.030031948881789137,56340,1357,24791292.00,18325,32.53,12.45,-1.85
3-September-2019,448.50,452.00,439.30,442.45,447.175320551959946269,81890,1354,36619187.00,19561,23.89,12.70,-6.05
30-August-2019,444.90,450.00,444.05,449.05,446.450783987541146072,56506,1149,25227148.00,30399,53.80,5.95,4.15
29-August-2019,433.40,444.65,431.85,442.65,440.828199071434389508,61385,1081,27060239.00,18381,29.94,12.80,9.25
28-August-2019,441.85,442.00,433.15,434.50,436.645261859369743187,44585,727,19467829.00,6618,14.84,8.85,-7.35
27-August-2019,431.40,447.00,431.40,440.55,441.975360446370382227,87461,1773,38655607.00,31806,36.37,15.60,9.15
26-August-2019,424.05,436.50,419.60,435.75,430.906962438485487596,79656,1398,34324325.00,21044,26.42,16.90,11.70
23-August-2019,428.00,429.35,423.00,424.45,426.768259084056765607,57711,1426,24629223.00,19958,34.58,6.35,-3.55
22-August-2019,427.05,431.85,424.60,427.95,428.877983176838810641,40896,1204,17539394.00,14309,34.99,7.25,0.90
21-August-2019,430.50,430.80,422.00,426.95,426.472123392900460904,49468,1375,21096723.00,10401,21.03,8.80,-3.55
20-August-2019,432.90,433.15,428.25,431.80,430.617123515367644836,33089,1437,14248690.00,9568,28.92,4.90,-1.10
19-August-2019,428.50,436.00,428.50,431.95,433.545191910854312835,50883,965,22060080.00,18165,35.70,7.50,3.45
16-August-2019,431.95,431.95,427.10,428.15,429.044013590598796795,32081,1114,13764161.00,9133,28.47,4.85,-3.80
14-August-2019,429.00,433.70,426.30,431.45,431.108530303312071113,53773,1812,23181999.00,20065,37.31,7.40,2.45
13-August-2019,439.60,439.60,427.20,429.20,432.460610263522884882,64890,2183,28062369.00,23013,35.46,12.40,-10.40
9-August-2019,436.65,440.60,431.35,438.90,437.726997545174329537,108358,1788,47431222.00,27954,25.80,9.25,2.25
8-August-2019,433.95,437.60,431.95,435.80,434.804303016258278549,81989,1450,35649170.00,35524,43.33,5.65,1.85
7-August-2019,433.20,437.95,429.00,430.45,433.475107449856733524,100512,3498,43569450.00,17114,17.03,8.95,-2.75
6-August-2019,427.80,439.25,426.00,433.30,432.316094028198835474,166248,2459,71871686.00,61366,36.91,13.25,5.50
5-August-2019,422.10,431.95,421.00,429.70,428.103474818561689025,36376,938,15572692.00,7208,19.82,10.95,7.60
2-August-2019,425.00,428.45,422.75,426.15,425.563887799136916437,50980,1017,21695247.00,18369,36.03,5.70,1.15
1-August-2019,422.00,427.85,422.00,425.40,425.553748601268183513,40215,718,17113644.00,7761,19.30,5.85,3.40
31-July-2019,422.00,429.45,415.95,426.75,424.343412975484406836,77053,1273,32696933.00,26463,34.34,13.50,4.75
30-July-2019,426.10,429.30,420.70,423.10,425.451006516315011748,41281,780,17563043.00,7478,18.11,8.60,-3.00
29-July-2019,427.00,433.75,425.20,428.30,427.842854684135186530,238219,2190,101920297.00,171331,71.92,8.55,1.30
26-July-2019,423.00,429.60,422.30,428.10,427.410030078142712474,66161,1439,28277875.00,21378,32.31,7.30,5.10
25-July-2019,420.80,426.45,419.40,423.00,422.657652582159624413,74550,2047,31509128.00,28718,38.52,7.05,2.20
