Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
January-2011,731.00,738.45,617.00,629.75,5679963,119723,3771619222.00,2297047,40.44,121.45,-101.25
February-2011,632.00,663.50,582.25,629.50,6132573,121806,3832204704.00,2704299,44.10,81.25,-2.50
March-2011,639.70,714.15,618.00,698.90,5275097,120821,3489425747.00,2107307,39.95,96.15,59.20
April-2011,694.95,736.45,683.75,705.45,2702171,73059,1918632161.00,773871,28.64,52.70,10.50
May-2011,712.00,712.00,627.10,682.55,5094993,92295,3352157003.00,2514430,49.35,84.90,-29.45
June-2011,682.75,707.00,626.10,703.85,20340139,71564,13151489251.00,17768969,87.36,80.90,21.10
July-2011,703.85,732.00,676.15,688.50,2711618,61002,1908570299.00,801703,29.57,55.85,-15.35
August-2011,697.95,706.50,612.40,662.90,2850027,67252,1864363741.00,1120729,39.32,94.10,-35.05
September-2011,681.00,684.75,618.00,639.25,2346822,54355,1521654843.00,1046616,44.60,66.75,-41.75
October-2011,633.00,694.50,617.50,687.30,3045343,63182,1996482215.00,1410572,46.32,77.00,54.30
November-2011,680.00,689.95,607.05,641.00,2534737,50669,1633041653.00,1516398,59.82,82.90,-39.00
December-2011,657.00,675.95,600.85,649.45,2839112,59038,1845959623.00,1376767,48.49,75.10,-7.55
January-2012,648.15,713.00,641.25,696.75,2708338,63997,1860035023.00,1117396,41.26,71.75,48.60
February-2012,690.10,725.70,660.00,663.15,30688449,102816,20863516862.00,22238556,72.47,65.70,-26.95
March-2012,664.10,690.00,648.80,673.60,3081159,42762,2039927716.00,2231844,72.44,41.20,9.50
April-2012,670.00,694.00,661.00,673.85,1184576,19681,800553446.00,859222,72.53,33.00,3.85
May-2012,670.25,684.00,610.70,655.25,2679057,47667,1720891613.00,1616289,60.33,73.30,-15.00
June-2012,655.25,664.80,633.30,654.45,1161277,29182,749412239.00,645072,55.55,31.50,-0.80
July-2012,653.90,695.30,652.25,690.65,5046236,34765,3410049313.00,4383467,86.87,43.05,36.75
August-2012,689.95,738.80,684.00,733.35,6264278,58080,4457257522.00,4963171,79.23,54.80,43.40
September-2012,738.00,785.00,718.00,772.90,3400297,55177,2568069457.00,2088437,61.42,67.00,34.90
October-2012,774.00,793.85,732.85,759.60,27633546,98574,20990801995.00,15041774,54.43,61.00,-14.40
November-2012,763.00,848.00,757.00,841.45,3449599,57290,2754571360.00,2215855,64.24,91.00,78.45
December-2012,842.00,882.00,820.00,828.10,2880084,45785,2435689101.00,1220383,42.37,62.00,-13.90
January-2013,829.00,850.15,783.50,786.65,2667716,58148,2184158248.00,1579018,59.19,66.65,-42.35
February-2013,785.00,828.70,751.10,760.40,2563195,43572,2049986220.00,1673166,65.28,77.60,-24.60
March-2013,761.00,837.95,760.00,825.75,2429679,45200,1960829404.00,1381883,56.88,77.95,64.75
April-2013,828.80,879.00,750.10,847.20,2442507,54339,1965014899.00,1296404,53.08,128.90,18.40
May-2013,848.00,931.00,841.45,890.25,3573443,66885,3201481606.00,2065404,57.80,89.55,42.25
June-2013,891.00,896.65,802.00,872.90,5530035,87694,4576044316.00,4011441,72.54,94.65,-18.10
July-2013,870.90,893.35,789.50,799.50,6520945,136769,5388131292.00,4860980,74.54,103.85,-71.40
August-2013,805.90,826.95,632.20,717.95,5250923,186629,3781132813.00,2526994,48.12,194.75,-87.95
September-2013,728.00,843.00,686.80,763.55,4057504,154369,3167893468.00,1545032,38.08,156.20,35.55
October-2013,766.00,856.00,761.35,852.70,3848910,103047,3102340676.00,2316070,60.17,94.65,86.70
November-2013,853.40,864.00,774.00,824.45,4132794,76048,3398122075.00,3247214,78.57,90.00,-28.95
December-2013,824.00,841.25,771.50,796.30,1953811,81119,1568279994.00,932248,47.71,69.75,-27.70
January-2014,799.30,867.95,781.00,808.00,4372015,94935,3603815832.00,2783357,63.66,86.95,8.70
February-2014,805.00,823.70,755.60,818.35,2403285,58220,1893733690.00,1518582,63.19,68.10,13.35
March-2014,811.05,887.15,808.50,883.80,3983485,67368,3394924720.00,2703617,67.87,78.65,72.75
April-2014,884.60,933.00,862.25,897.55,3446396,74441,3073837368.00,2696070,78.23,70.75,12.95
May-2014,900.50,955.00,840.60,876.60,5701479,183112,5238912224.00,3660981,64.21,114.40,-23.90
June-2014,890.00,1002.90,873.45,990.65,4811623,128371,4641251792.00,2512334,52.21,129.45,100.65
July-2014,988.95,1089.00,947.00,1067.35,2894103,140235,2956225499.00,1495841,51.69,142.00,78.40
August-2014,1060.00,1149.90,1010.25,1073.90,1953761,104657,2094482366.00,954465,48.85,139.65,13.90
September-2014,1080.00,1083.45,1010.00,1052.60,2715665,93946,2845055454.00,1607088,59.18,73.45,-27.40
October-2014,1050.00,1110.00,975.25,1105.95,1846528,94729,1913248689.00,1026578,55.60,134.75,55.95
November-2014,1101.00,1177.00,1086.70,1160.10,1170956,68294,1321379969.00,471869,40.30,90.30,59.10
December-2014,1160.50,1165.75,1061.85,1135.00,1502478,109836,1669730050.00,652798,43.45,103.90,-25.50
January-2015,1134.00,1360.70,1095.00,1265.65,4518849,218301,5628424711.00,2123928,47.00,265.70,131.65
February-2015,1265.00,1379.00,1209.30,1336.15,3952061,214119,5149494417.00,2108482,53.35,169.70,71.15
March-2015,1342.10,1399.80,1257.35,1311.25,3165993,210273,4249249527.00,1471913,46.49,142.45,-30.85
April-2015,1296.00,1345.00,1161.80,1169.40,4368738,166754,5545422592.00,1032964,23.64,183.20,-126.60
May-2015,1178.00,1292.80,1149.00,1235.50,3880567,116492,4677877375.00,2704883,69.70,143.80,57.50
