Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
January-2021,3580.00,3704.00,3481.40,3502.80,713437,86907,2572170195.00,343543,48.15,222.60,-77.20
February-2021,3505.00,3627.70,3317.90,3363.60,1041741,117120,3567334400.00,583323,56.00,309.80,-141.40
March-2021,3376.00,3654.80,3365.00,3628.10,554463,58005,1935183603.00,290415,52.38,289.80,252.10
April-2021,3630.00,3850.00,3438.20,3448.80,700552,71058,2552956489.00,377254,53.85,411.80,-181.20
May-2021,3452.70,3554.75,3372.60,3447.70,592496,77813,2034487690.00,372277,62.83,182.15,-5.00
June-2021,3454.00,3704.00,3442.25,3650.30,798519,65701,2875628079.00,591640,74.09,261.75,196.30
July-2021,3630.10,3660.00,3380.00,3420.05,433126,58007,1507900697.00,270714,62.50,280.00,-210.05
August-2021,3432.50,4025.95,3432.50,3997.65,546870,77386,2032392445.00,269816,49.34,593.45,565.15
September-2021,3982.00,4152.05,3940.55,3948.40,403835,40362,1636620693.00,276150,68.38,211.50,-33.60
October-2021,3960.00,3991.00,3607.80,3698.80,630953,44598,2416706174.00,388084,61.51,383.20,-261.20
