Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
August-2015,19425.00,21578.00,17805.15,18993.35,196251,42318,3903982721.00,102341,52.15,3772.85,-431.65
September-2015,18940.00,19113.60,16731.85,17791.20,127143,42095,2298532922.00,37179,29.24,2381.75,-1148.80
October-2015,18000.00,19050.00,17288.05,17761.90,96424,30852,1766166306.00,44105,45.74,1761.95,-238.10
November-2015,17980.00,18300.00,15032.45,16723.40,122468,38942,2019531541.00,35223,28.76,3267.55,-1256.60
December-2015,16890.00,16904.60,15107.00,16855.20,76570,29774,1236618116.00,21849,28.53,1797.60,-34.80
January-2016,16900.00,17974.45,14817.75,16546.75,92658,34522,1543903832.00,31506,34.00,3156.70,-353.25
February-2016,16705.10,19441.15,16607.15,18894.80,138391,53967,2517598573.00,37043,26.77,2834.00,2189.70
March-2016,18988.00,20274.40,17906.80,19139.85,108812,34079,2080598150.00,49799,45.77,2367.60,151.85
April-2016,19149.70,20705.75,18664.50,20032.65,60775,24506,1195934885.00,19671,32.37,2041.25,882.95
May-2016,19979.00,20500.00,18025.10,18524.20,154893,48081,2967480483.00,43291,27.95,2474.90,-1454.80
June-2016,18437.55,19330.00,18006.00,19223.70,49908,20386,935169081.00,15831,31.72,1324.00,786.15
July-2016,19299.00,22567.00,19020.05,22465.80,91105,26392,1858487568.00,35721,39.21,3546.95,3166.80
August-2016,22555.00,23390.95,20980.55,22732.70,82876,23299,1838258597.00,32086,38.72,2410.40,177.70
September-2016,22816.90,26601.95,22296.55,24917.40,79199,25466,1893143013.00,23133,29.21,4305.40,2100.50
October-2016,25125.00,26513.95,23700.00,24021.80,56696,21428,1425559864.00,13280,23.42,2813.95,-1103.20
November-2016,24200.00,25500.00,19570.90,21675.40,135525,43926,2955174341.00,43289,31.94,5929.10,-2524.60
December-2016,21590.00,23779.90,20210.00,21812.10,132746,33323,2900656487.00,62844,47.34,3569.90,222.10
January-2017,22222.00,23699.95,22107.85,23037.45,151487,25319,3475380293.00,38745,25.58,1592.10,815.45
February-2017,23216.70,25532.95,23088.80,24169.05,66384,26261,1619394965.00,18759,28.26,2444.15,952.35
March-2017,24279.95,25797.85,22990.00,25554.15,79270,25705,1933625788.00,31681,39.97,2807.85,1274.20
April-2017,25899.00,26480.00,25316.45,26022.25,118520,17149,3093670330.00,87440,73.78,1163.55,123.25
May-2017,26289.95,29983.00,25336.80,28431.15,93191,33353,2568626414.00,22006,23.61,4646.20,2141.20
June-2017,28575.00,29925.00,26388.00,27013.70,367907,22928,10164181985.00,326077,88.63,3537.00,-1561.30
July-2017,27300.00,30160.00,27153.05,30040.60,82787,20719,2356691303.00,36732,44.37,3006.95,2740.60
August-2017,30100.00,32464.95,29151.00,31404.25,75957,27169,2366682437.00,21427,28.21,3313.95,1304.25
September-2017,31548.00,33483.95,29949.85,31179.95,69265,20962,2204661921.00,24504,35.38,3534.10,-368.05
October-2017,31505.10,32762.90,30300.00,32287.50,36298,12030,1146008058.00,15348,42.28,2462.90,782.40
November-2017,32351.00,32510.90,29648.00,29981.05,63517,15958,1950385419.00,31312,49.30,2862.90,-2369.95
December-2017,30206.00,31100.00,28100.00,30290.55,80579,18360,2432634170.00,49988,62.04,3000.00,84.55
January-2018,30472.00,30472.00,26000.00,26948.90,169899,28558,4654050655.00,123689,72.80,4472.00,-3523.10
February-2018,26940.00,28495.00,26112.10,27421.45,65267,19487,1812935666.00,12497,19.15,2382.90,481.45
March-2018,27356.00,29040.20,27280.90,28336.95,59320,12235,1656229329.00,30313,51.10,1759.30,980.95
April-2018,28350.00,32209.50,27800.00,31214.95,77065,16923,2322735147.00,46347,60.14,4409.50,2864.95
May-2018,31331.00,31424.65,29111.10,30647.25,27071,12281,821142959.00,8007,29.58,2313.55,-683.75
June-2018,30500.10,30582.50,27736.50,28560.80,77085,12265,2258652115.00,54542,70.76,2846.00,-1939.30
