Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
January-2021,484.70,563.30,483.00,509.50,6698547,102119,3493430803.00,1567354,23.40,80.30,24.80
February-2021,511.00,711.40,500.20,674.05,14722565,207601,9216946051.00,4415745,29.99,211.20,163.05
March-2021,686.00,768.40,656.80,702.75,13328398,233452,9652846855.00,2284883,17.14,111.60,16.75
April-2021,715.00,885.00,693.00,729.90,25295975,462552,19612258735.00,3351874,13.25,192.00,14.90
May-2021,728.40,792.00,715.00,769.65,13649660,248135,10376752545.00,2622885,19.22,77.00,41.25
June-2021,775.00,901.00,638.00,703.60,39395712,950505,29339440625.00,6857221,17.41,263.00,-71.40
July-2021,708.40,736.80,654.45,674.65,11549641,268095,8066392128.00,3069690,26.58,82.35,-33.75
August-2021,683.00,754.00,665.00,747.70,11151163,187048,7872829554.00,4209860,37.75,89.00,64.70
September-2021,751.60,786.00,733.10,737.65,4738428,103003,3567912504.00,1818006,38.37,52.90,-13.95
October-2021,739.95,829.80,721.65,745.65,6287358,128059,4859806700.00,2781251,44.24,108.15,5.70
