Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
December-2020,2260.00,2771.50,2206.85,2764.45,2027419,102488,5096829645.00,967153,47.70,564.65,504.45
January-2021,2768.00,2871.40,2400.00,2407.35,3352340,190029,9029605111.00,852418,25.43,471.40,-360.65
February-2021,2435.00,2555.00,2261.45,2277.45,3887094,225978,9419953335.00,1851789,47.64,293.55,-157.55
March-2021,2300.10,2583.00,2300.00,2536.75,2121010,149897,5138769607.00,774720,36.53,283.00,236.65
April-2021,2536.75,2692.40,2484.05,2540.10,1688777,107389,4363765571.00,787184,46.61,208.35,3.35
May-2021,2512.00,2995.00,2506.35,2978.15,1698946,122858,4660009591.00,487352,28.69,488.65,466.15
June-2021,2956.00,3091.00,2877.40,2990.85,2351000,106067,6991210052.00,1657052,70.48,213.60,34.85
July-2021,3000.00,3180.00,2952.00,2958.55,1595740,103075,4846346659.00,907429,56.87,228.00,-41.45
August-2021,2968.65,3210.00,2954.50,3200.75,1796424,128722,5455171251.00,1097745,61.11,255.50,232.10
September-2021,3223.00,3504.05,3218.15,3244.40,1634296,96648,5444633733.00,1024131,62.66,285.90,21.40
October-2021,3244.00,3357.05,2855.60,3094.20,2291010,195386,7194882218.00,1315786,57.43,501.45,-149.80
