Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
November-2020,65.15,81.75,64.20,78.50,25077565,123790,1849475652.00,10182434,40.60,17.55,13.35
December-2020,78.50,105.65,77.00,93.20,69570027,334775,6487630953.00,24804301,35.65,28.65,14.70
January-2021,93.85,107.85,87.90,88.40,50790050,269537,4936534132.00,23925142,47.11,19.95,-5.45
February-2021,88.75,120.50,88.45,111.15,54364696,287845,5756211841.00,19178895,35.28,32.05,22.40
March-2021,114.40,122.30,100.30,102.15,41063381,270823,4638370531.00,12121908,29.52,22.00,-12.25
April-2021,103.25,112.70,97.45,108.55,26060307,129038,2742002742.00,7021285,26.94,15.25,5.30
May-2021,108.15,121.15,106.00,113.65,34298283,189584,3876250284.00,9032221,26.33,15.15,5.50
June-2021,114.30,128.45,114.25,117.70,46623604,354626,5720019163.00,15299531,32.81,14.20,3.40
July-2021,118.00,125.00,111.55,115.25,25501911,161008,3000516200.00,10740899,42.12,13.45,-2.75
August-2021,115.25,120.95,108.50,120.50,22282600,120906,2554600919.00,5647550,25.35,12.45,5.25
September-2021,121.70,148.70,117.50,144.50,38924585,248486,5148298201.00,13136957,33.75,31.20,22.80
October-2021,145.80,172.80,144.20,157.80,41350963,287337,6635824745.00,14564624,35.22,28.60,12.00
