Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
June-2020,124.70,263.60,124.30,207.15,74308284,665620,14030283456.00,8451481,11.37,139.30,82.45
July-2020,208.50,250.55,179.90,190.00,63822168,593842,14161652118.00,7509130,11.77,70.65,-18.50
August-2020,188.00,230.00,176.35,208.10,37017175,346455,7672065989.00,7223614,19.51,53.65,20.10
September-2020,210.05,211.65,127.65,157.15,32928541,370532,5598964119.00,5978035,18.15,84.00,-52.90
October-2020,159.00,161.70,137.05,140.10,24043317,258362,3640914477.00,6034487,25.10,24.65,-18.90
November-2020,140.45,195.75,138.10,187.05,26073097,274618,4436808626.00,5610952,21.52,57.65,46.60
December-2020,188.50,223.45,173.15,220.30,33249619,286654,6691855961.00,7173335,21.57,50.30,31.80
January-2021,221.50,251.70,188.70,190.70,26800922,244372,6020519918.00,4793688,17.89,63.00,-30.80
February-2021,193.90,247.35,187.95,218.70,37512359,264143,8408100821.00,7499684,19.99,59.40,24.80
March-2021,222.00,250.95,193.20,196.50,25669690,194686,5682215342.00,5429790,21.15,57.75,-25.50
April-2021,199.60,205.50,154.30,181.00,18325057,159670,3298623599.00,3969848,21.66,51.20,-18.60
May-2021,180.00,232.65,174.80,223.90,21455286,181661,4434414976.00,6193472,28.87,57.85,43.90
June-2021,223.75,313.50,219.70,260.90,47273604,395166,12829723099.00,10757388,22.76,93.80,37.15
July-2021,262.00,297.70,258.50,275.45,20827272,210348,5726783005.00,5122387,24.59,39.20,13.45
August-2021,278.45,291.50,216.70,223.95,19917913,212073,4941198624.00,3827981,19.22,74.80,-54.50
September-2021,225.90,249.55,207.15,231.60,26306062,234259,6038930869.00,7265531,27.62,42.40,5.70
October-2021,231.90,264.50,212.70,222.10,17418912,183005,4198945539.00,4163666,23.90,51.80,-9.80
