Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
December-2020,2680.00,2951.90,2625.10,2870.20,3035676,140687,8592799494.00,1716808,56.55,326.80,190.20
January-2021,2879.00,3345.25,2877.30,3112.90,6356022,232735,20373188900.00,2324534,36.57,467.95,233.90
February-2021,3104.00,3245.80,2701.00,2896.05,3780459,270284,11552775065.00,1942524,51.38,544.80,-207.95
March-2021,2930.00,3205.00,2900.00,3177.60,3093672,203797,9507453071.00,1396683,45.15,305.00,247.60
April-2021,3190.00,3358.80,3021.00,3038.40,3377869,178939,10705294616.00,2113445,62.57,337.80,-151.60
May-2021,3034.70,3218.00,3004.80,3158.95,1487104,130897,4615004140.00,690427,46.43,213.20,124.25
June-2021,3170.00,3399.00,3116.15,3345.25,4147717,142109,13633110066.00,3248170,78.31,282.85,175.25
July-2021,3359.00,3373.90,3133.20,3167.50,2894265,183728,9318424480.00,1893873,65.44,240.70,-191.50
August-2021,3173.55,3802.95,3166.05,3786.55,2377544,174924,8242939348.00,1338976,56.32,636.90,613.00
September-2021,3790.00,3981.55,3706.00,3774.50,2614393,139109,10043836526.00,1788171,68.40,275.55,-15.50
October-2021,3779.00,3990.00,3450.00,3488.95,4457876,339011,16521304405.00,3274505,73.45,540.00,-290.05
